document_id,full_reads_percent_predict
61fbf0de9a794702a16d2b4eYhZV7apVTEebb5F6J7g0hQ,36.32014083862305
626141aa9a79478baac36310axq32Pf4Qei85bGxXF6tIQ,20.196521759033203
624196f79a7947ec89cfe944YTrr_aOFQwWqUGsFBoPnEA,35.4293212890625
61ffbd979a7947211d5e843cQGP4RW9HQySMPQX_c84uAg,32.66481018066406
6200aef59a79475cde3d45b1xUA5jM7dRY2btWp8NlJjBQ,40.96213150024414
626f94179a794760fb21ef48goh2kxxhT7iOdt4dPr7TTQ,31.986522674560547
6241fe869a7947196eebe230I7CQmuMcRNWZWaeEJ-iaQA,40.80451583862305
625bc1879a7947412d129393NeGwJW5eToS8p1o8-K-Z3w,41.75724792480469
620638619a79475745883785QX3ri5AGRwSO2QWZRYCWqg,14.259344100952148
625eed169a7947458e7ccadeGPFu-iP8S321gFGlbKvF5A,36.153263092041016
620e17d19a794770b70ca6baaRK06pENQ7yooMS56pK40Q,32.8090934753418
6275d53e9a7947b64e3801950WIzoSRKTI-ucRb74z9o3w,48.99599075317383
62625ad09a7947e79437924dHwq5hSQzQy-2-638VDyLvw,38.97804260253906
620e76929a794722c54610f42XAS0ioMREyveEsT3UrIUw,41.691688537597656
629144df9a7947662efa1119b0vVxmKKQ8CdsHUWdWz8oA,45.9271354675293
6240c7529a7947a50b4beebct2c5U-9STW6C76ZIoRQxhQ,45.06212615966797
6260acd29a7947502d49b706rbM24mg5SJCTPn5RyaTg0g,42.612815856933594
629260379a79471c5350326dztM7xnnrTfK3DADAm_4Efw,33.87950134277344
6269f47f9a794740b2dbe06f6py29F8SQeS1EtSRcYQmSw,34.98168182373047
620118a09a79470829d83b70GXVZPmpfReeD8eF2qnVTVw,44.5381965637207
620bc3409a7947965dcf1414sBki_0BPT8aG3_GqzSzIqw,39.58820343017578
62737f069a79476b56cde307Dr3M_FLLSNCsxZEG8aUC-w,50.43280792236328
62013ed19a79471a8cf48384AKepbabfQ3-AdoarK3nC8Q,28.99964141845703
626b5e209a7947c07430127cXRwOwFGxT1m9VDCql2DrzA,43.57606887817383
61f8c7f99a794748261d721bLf9vuj54Q1OELY36gRVg9Q,43.723594665527344
627ce44b9a79470443716b26filN1zt2RJKwI9qSWxQJdw,39.85896682739258
626b4bfd9a7947bf5dc0cccbY0EZjr_ZQteGPJATt8fIeA,29.005390167236328
6291e0279a794784d0e55acaVTq-rLa3QZigBSFbnNFnRQ,36.73920440673828
624471ea9a794775bca0df1eSBSBT-W3QpGWQ1N_gaPDFw,28.23981285095215
6253df9f9a7947a90eec4174wRh41WweQqGtgG9TMJFqjg,34.18412780761719
620bf2989a7947a8ca5973fdsWRxiJ-5SaiVuJKfRm5hBw,39.34774398803711
6250834e9a794766c1cf674d8Z9lceuMRdGJn2X2ToSucQ,32.14963912963867
620776949a7947bec14e9350_gDRAA-MQnm6hUu1ZXZoLQ,43.61902618408203
6267c3849a7947f9a76a8326ZHr1365cRwesE1BO1cTSTw,36.59037399291992
628b6bb49a7947d11b795b6eYnykxb96T9aSgKbEHNujgQ,31.235265731811523
620bba399a794790a44eb566Mg9gseHFRoSB9CJfoOsXvQ,27.137903213500977
626a79cb9a794771ae19c57bXtQdZsMCSH6Z_Wa71L6zGg,28.49814224243164
6239732a9a7947b19a5ef895mB5HO6btRoKY8lCAgUinLg,36.25740051269531
62485d149a79473eabd27d782w5kAmq_RAizTs_8SAmPBQ,39.767845153808594
6284cdc09a794764853230c6qqBl_VdlSCeH9aMUpCtbMQ,29.788728713989258
624fbbd39a79470c8a5ebe6b85o_o-7ER_2pYp2aQOhY1Q,35.84974670410156
620e4d689a794708e7339623zDcqpUpyQj2YcgPMLE8dRA,42.34547424316406
624380cb9a79471d24aee516gaD0xwB6Q1OO6z9j2HHKXQ,36.433834075927734
627c2c669a7947c683c9fd9d_ZdPAOQgR9K89PsreuEMCA,29.806148529052734
6286b4879a7947118970042e3AjpiyoAQZKmXnOO_YQjxw,42.01163101196289
627fdc219a79476ea0d8b20cZgRePe69Ql-A2U9y7ir0Rw,31.148326873779297
62837d849a7947756f42d833NAR6xjdlSUa9Hq9kXfOmcA,20.373777389526367
6200bd0d9a794761c17fb3438yfhtCtGSYKv3Kg-xuAf1A,43.6063117980957
6200d5339a79476c63afde6bHcV2r3OnQAO1NA8EhD8m4Q,23.108386993408203
624541149a7947ad1f5ea323imCcFPabQaCPM83FylFKQA,29.875835418701172
62727d3d9a79471fd0ec25ce63dH9Yk4SPeCoHxeaMIMFA,41.477020263671875
6238c43c9a794787e7dfa4c3VutA0piMSeWWi_uvq921UA,27.92786979675293
61fabb499a7947194b7ac2dbXIDTflVsRiW8S7lilkXgRA,27.01937484741211
627a51b19a794735766613caqCvfQcJeRXuKqzkVgO2NAw,28.348976135253906
623e5c6b9a7947199c5e8030DvXQdLbyQt6kde7uFf6xXA,41.96159362792969
6293c7a19a79476e99870dd7VCw7wJgfTKyFEL4JwVcXSQ,41.65372848510742
626a60da9a7947669c7eced7ZpPN__CUQpy1RXQaRN51Kw,30.544912338256836
628f53d69a7947ab65a83523GMCchTE_SSKRZR_4ASB9lQ,29.761272430419922
624a841b9a7947bdf10306cbW9ylHdJRQSuXKHxSNI-dRw,38.73175811767578
6239f5459a7947f0c02df94eOsb5ubxuScKWNP-6lZrT1w,33.12736129760742
628756239a79474336b276102aH8kKAYRDSlmB_ovMniNg,39.56257247924805
624fe3bd9a79471df3f74539AwvC5h96QWSRkF-YFZJUDA,33.15456008911133
6267dd0f9a79470532e74ca8IdqKyFCMROe0S_IxKIEhwQ,32.63316345214844
6264b8469a79470782ddb54aZO8LllkVTmyqQNRaCmWCjg,29.420726776123047
624d67e39a79473f80106561xOPMj51UQuuc8fQHatNcXA,34.77879333496094
61ff88119a794712318c4e6dNeNwsIOjSCmcLIPlKJS4DQ,17.61650848388672
626ab6d39a79479194e49763uy0ZMKUgRMC9NxvMYuYLFA,33.60243606567383
624093a39a79479b33f6cdd6RBXIuU2nQqmAxPsF-_K0Rg,37.41278839111328
626a51d99a79475e1c8e30e1k9Or9Ug4TD2DrqerLAds_Q,24.44295883178711
624c053e9a794748be8f12d5oCy1OhzSTry308cvU0NyrQ,38.854610443115234
62746a9e9a7947407f6bbba2u92h9ROoSR-Sl40cqCpWyQ,28.541357040405273
62023fd99a7947694188e29eVcDjrQJGTlG98hDLOdhN1w,41.7154541015625
623cbeb79a7947145b406c43AE8xM3XOQty1LF-rpCnLQw,43.69320297241211
62589ecc9a7947e7931eb38a57imTekmQYy5Ejp7rssfBw,29.489871978759766
61fd8eff9a79479aef9850d0RmV_SGh9SJWL5pZCRPfX-A,23.76543426513672
624307ce9a7947764747789aYswtgNHoSvisUm8oAvzNOA,34.161903381347656
62418a159a7947e5f30dc14fd_9Wf9JoQPGkY2vWArOA2w,36.09459686279297
6274cf7b9a79475f55257773GM5w2-LRSgaiVjJ7mqCaoQ,28.152597427368164
620531b19a7947861d59cf1daXbQ4O1ARDKsWA7dCwbpnA,26.100460052490234
625d583b9a7947b441359a44Hr32kIeuREWN82dSnHUPNw,42.1129150390625
62846f499a79473c076bbc8166nEEqv8SQykz_QNFjd0oQ,39.150245666503906
62586d749a7947d9bfe69588z_KVXohfS6eULr7r16CZyQ,39.47651290893555
626818409a794724e5854feb7iTFIs7mTFWUqmxgwo83mw,31.736698150634766
625457159a7947ec7b104b2ctHummTxjSc2mG9xiB0ceOg,32.03273010253906
620517899a79477a47a15952XU0sHG5LRs2C7u2zt_HR_A,22.25169563293457
623aee679a79473f14281240Dd2iw8x3QwyFsxwT7qsyTQ,51.34614562988281
6249b1369a79478d3be453b8MK6v4ntiQ-2Duhg-TYNMLA,39.667152404785156
6200733b9a79474d3780c580xvjgTGNhSfKiB-8uTlWDEw,28.71014404296875
620bacbd9a7947891dd22e71Ydp6TvlAR32z4yAHRAGtWQ,57.70404815673828
628b0a109a79479f637e97d1XhGUoJqLTqqg9kMjZBw17g,30.96793556213379
6200a92a9a794758adda712dTJsNiBWrRvanw2aGM8VaRw,24.990589141845703
623976d09a7947b3096e909fuNqZ--CkRQGJYZk5LvgVGg,42.430355072021484
61fce6eb9a79474c7407524eWk03CaocTCq8Z5Q4rihWvQ,40.630104064941406
626f23669a794745757235fbYccebi0ATkyBqrQgX1eTCQ,36.880008697509766
6204f48b9a7947641c164380iZtngV_FS-6fNa7VAdJ6_w,34.164703369140625
62080d1d9a7947e610df78f5WhnSt6c6Rte6OxMzObqRdg,43.072059631347656
624014cd9a79477b94987e19mSP-eWSgSHSkOm5eKRDXtw,35.910743713378906
624e35ce9a79478615f7ec81srh8P_FMQo2LkqrT9f2bpw,29.533008575439453
6291e05d9a794785ac30f209v9jxuEn5SFKS-OEKgTvWtw,29.100671768188477
61f8bbea9a79474667d77d00SN4AwPo8RdW7k250-e_iBw,30.509328842163086
6245a7179a7947dfb535a13b81VndbXwTjGn9swT-w1DCw,38.53180694580078
623cc3239a794715f2aa122cO10Opy4GRvuXZOSfJM4K6g,30.65505027770996
626e51bf9a79471805bd0914j1Uo5BCEQBmP_cPLIUgJBA,33.335025787353516
6271cf499a7947d7acd6da277D5ThRldTRe78S5oKCNBTg,40.75226593017578
62681d5c9a79472689e4d0812iyyDyDRRQyyOCVESSwHcg,35.067771911621094
62604a929a79473b361096e24qd89QB7Q9mDnaq9ax-ykw,33.97405242919922
6267da2a9a794703415b593dVcozxMK9T5mnBeEfn7MmwA,29.544416427612305
620107889a7947856082be67SseSYzejRl6EFpPog9ulPg,31.12489891052246
6287b3729a79476e9d97fee9TVClUiVeT8C5mr5Qy7eQqw,39.8681640625
625b785a9a79473318ee6f6dO_moYc5BTvqKay4Rn56idA,42.955875396728516
620ab9b69a79472e044e4c04nRsWghFCStSi0aZCI-ZQ7w,30.6064453125
623734399a794702059fc406rUWewyipT5-pb5ajuKYP4Q,39.80656814575195
625672259a7947133a6f0d9fSgq49vmhRN-uvOwR0phKSg,41.333641052246094
6245d5939a7947f93839ad54x0H6gVTaRtCPakmvjPTmqw,35.35732650756836
620b5c679a794758f8a36a433fS2nBZKSVOA43d1_cw1NQ,27.84212303161621
623846bd9a79474f7b575df63ePEzd9HSpuXApt8zpwPtA,45.08098602294922
6274c4469a79475aefcd492eekSHQsOhSKabQkgLb7o_Dw,37.05720520019531
62804c3f9a794786f7ed6afaa7SCkYDeSb6SSXTMv9zuuQ,31.820369720458984
61fa178a9a7947c87ecdc16c1n20B78STmuBY5PpQhc1cw,33.21168518066406
6268d1d69a79475402c8f090VU3aafuiTlay_my1HmwsQw,33.643798828125
620e03e29a794765bd334e00FGqe-dYjTWetPRQ4XzryiQ,33.20063018798828
627cc9579a7947f67ac2e993WRhbmRh5QYK_zbtk7GNCDw,33.895835876464844
624daccb9a794761a18a7395QCY8NKWHTqysv2jYGw6hGA,28.797975540161133
6241a18b9a7947f136f9a0bbQuQ0xPZjQBG6biKYql-emw,43.06837844848633
620a53d79a79470355a92373gVwYKRtDQFWWSwpSBGVX5w,30.16214942932129
61fbe2249a7947818e296b6abMdzClMARAmXrp6bUIzXgw,34.099754333496094
625c354c9a79475d59f8e489If1zpVtgShyz0l-M8yIJiQ,30.9998836517334
624a08b39a7947a1b8169ae9QYJ-QPuKR6OzNYaEhrZ5Ug,33.092010498046875
61fd45289a794783301d83d8CseC9JgsQY-hVXyGny4gZA,48.3549690246582
62786ce39a79474cc3160debxMqxRWQ_Rj2Rk9vQ5ykG0Q,40.6075553894043
624713ca9a79477172e62c3empzNOtiFS_CfK3EYquL18A,34.5450325012207
6287c5f59a7947761489c844bbZUnla2SRGjwa-g1RvLZQ,25.361875534057617
61f90fbf9a79476ebe45654fvfPXan75RKS7EN1mfjUq0A,37.262142181396484
61fb6c7d9a79474418fca8eb6vxm7kc9Q7-mbeHSgzBWwQ,43.775421142578125
6269186b9a794775507ac6d5Uhlcit9-RF2fljN3Uq8HQg,35.57626724243164
620bfc3a9a7947ac99ea1c2fBpKGH3jlRUCJ2kHbVpX9Lw,43.329002380371094
62500edb9a7947322bf9855faxa0_yRXQVKS5aZ61jovsw,29.458194732666016
623d89c79a794750b9ae1ec37HBA4OzWRMaiugzl4fVupQ,33.80423355102539
626bb9b99a7947e8b3c9782esfXyYVb1RcGoMriPAanliQ,32.342002868652344
623bce8e9a7947080e9ef691pz3ujAbNRCCEplLt1Z2Jhw,42.231834411621094
627e53c99a794709a6d329882NzrzvTiRk-ZyZAu-AfpUA,31.048748016357422
628ccbe49a79474ebcf99911TOKGlROlRI2otD1YJtiz-g,22.167123794555664
624854bb9a79473ce2ff6295h1PGpIF7SqqwI9uEtkJRJg,33.305267333984375
6210657e9a7947cead85843fC7jGCGPLTCqyFph7Utu7ig,41.16933822631836
626328b99a7947364addd9c8Zu9z2GC9QCeyfuaUmyi5vg,30.251482009887695
628e40f79a794756024610a2P-u1gPO0RXOiZPKHTf08Pw,37.51392364501953
623c0b1e9a794718eb926b71psScatKHRBmbuv1iFfBInw,38.767337799072266
624d3a299a794728b98c7eebczd_WuHOTu2J0c6Z3eLDHg,31.21085548400879
624554129a7947b68af05838Va2CZswaTWawqqgBJ4jELQ,38.76005172729492
6262b3ca9a794711d567e22ehqgcBV-uSQCPvsmrQOoTNA,39.104427337646484
6290ebf19a794749327aac4cLyejEQSgS4m9Yk6ymHXNmg,30.79159927368164
620bf41c9a7947a95ab3d5a0p5KdgN3PRhiq-wMlOKgWKg,58.412193298339844
6210484b9a7947c7eb6ef7a8Krw2k0tDRki_BOhgx1lR3g,40.00736999511719
6205ad329a7947221f14adb6X1UX2QPpQzy9kdZpF7-LrA,48.16079330444336
6264d3f39a79470c6a779c45zpl-TC_jTbeeyrh3G6UL3Q,40.02153015136719
628840ee9a794707eb40e196DPoBlLg_SWKMXsYe21DZMg,44.89109802246094
625d5ea79a7947b8104e8765_XdkHneXRgSNi0Y0AdHnxg,31.384977340698242
62486d049a7947428cac5e65mqUzkHE9QLyFKfWw8hJM4A,39.23326873779297
626a57ed9a794760d216e835E-XqB4xsSXyKRKAYPHEleQ,32.46833038330078
6290586f9a7947046f75a7adz_uR0HLPQoOONYuFm_fMBw,29.002370834350586
6278a2cb9a794754ce790521JdP3a0MeS6K9K3q8zrwlyQ,39.59828186035156
62042cc79a79472150970fcdih9vC9dNSNCqQmiyLYLx-A,41.87523651123047
620e16259a79477069b51b14pK-bAqcsSR-qFxqax-W0pA,40.262908935546875
62758e929a7947ad1a2b95aaYJhH_Wt8RCaf-SudoYydHg,31.957117080688477
62366acc9a79475cac43e970La4nBiKdRjq-HPcQ4-YKBg,0.0
6268e3819a79475b6af5d57foEdhZAwETE-RKWaufzZC6g,37.0830078125
629200fb9a7947073d4a2dadf6HlEFKLQTOIIV0s6J0ASw,41.184364318847656
61fa5a6e9a7947e45ddb2822R-QO_owSTauqfxFKJVTm_A,43.24447250366211
620caafe9a7947dd3ec9fa33tqsIZhxwQcOP3dpa8vJB5w,43.71662521362305
620374de9a7947d3057f480fTyoZzbB9Q7OM1wgfc63gow,31.55396270751953
62544afa9a7947e741c39375RvqVpFyESUqVOjAHYpx4qA,40.571311950683594
627ccb069a7947f7f48e667cis0KOgC4T7Chr2G7E7itxQ,11.735703468322754
626ece5d9a79473627a6ad9dnCPIPnfmQzurdmjwptH9Og,42.7314567565918
6236a0269a794766048156dff0UsY8pGTL6Q22boUeuU6w,47.589271545410156
6282511b9a79471436286c39V-Dnqz4FSki7HceBwcwtcg,31.808238983154297
623d7da49a79474c06e6e834RD6q8lVYSNOzSd7HuSRSLA,24.230714797973633
61ffe7be9a79472d78851b66KyOh4uGoR4-UuZQi_vIEHQ,44.92655944824219
624ac4eb9a7947de3ea87cc9jQYhBWp3SUOUfu0lUCj-gQ,33.12092971801758
6254288c9a7947d0843cf10am4BBKXmISA61ZqyNgUeENQ,36.067745208740234
6241c0fd9a79470132035062XFK913tBTQGJeJn_dW3dRw,34.17120361328125
61fbdbb09a79477de8277357i_HI80ouRmuJMfuLSmvt_A,39.15780258178711
62101c399a7947c1385eb037k_ELW5P_TN2tPPI5xPPKgA,41.31615447998047
626baca69a7947e0467ccf83ECyF7fI6Sgmbi98ap4kBAA,37.1140251159668
62730da59a79474c6ba7d701j37v1K4RQ_CI44wjAfEB9Q,40.095924377441406
6250c1549a79477405f8729dlXtEMoGaRwaZfrXv0Ed3RQ,33.45096969604492
620477169a79473325a8abf80i6Sb1mnRIiU_Z7d1m1bFQ,34.1794319152832
6289660e9a79474855c128db8EAGi6dqQdOTVIdayMa5UA,40.43121337890625
6268750f9a7947419e62f94eN4zJ-6qoSnGBo_mX8qK67w,32.92839050292969
627224579a7947f16c634b22M7if-46qQo61wkWbhvibnQ,42.24845886230469
626b123b9a7947b3465d2b323qFAxHeqRu6imfFhC4wK6g,27.67595863342285
62658fc59a79473938a2e9c6DrOyerWJSz2fAqE8WxIMJQ,32.93656539916992
628219cd9a7947f9c16bbaffpWZZcIjEQi6wzoa6gb3Zqg,33.895416259765625
626d6e2e9a794769faa6bf511BQpsCTWRSqGH-PvnGWptg,34.574161529541016
625ff80d9a794716de403bfdoyTWY1SCR3Cr3OV-FfVjHA,48.193931579589844
625849029a7947cd41a39b32RFFJuq-vR9CFFRls2sxSjA,35.699798583984375
62554a219a7947345ce8ec16qrP2UWX8TDqEu5US-bZyIw,38.376155853271484
626c168b9a794714bdda0cb90h3JUDHZT9-AOKtOQrXtlQ,29.739925384521484
62694bda9a79470dc0ac8648OJjAV5vwTvWriSX8QQJeIw,35.49617004394531
623d5e9d9a79473af6f88aae2hZ1DzWRSyK7HrV0ZD-Uyw,27.23700714111328
6274a2fb9a79474e408dd192eqtyuPjpR0myglqL5re9Dw,33.65500259399414
62544cb29a7947e8b2ff3ef34HPKGMNISOezAEdiw_Hc9A,22.765012741088867
623ab5e89a794720ae23e0c6l_p3aIFRSVq9sxAlRreibw,28.339120864868164
627d50d09a79473a73f32531XxMaGNELT0qCrMauBLarnA,31.0147647857666
6278c0d69a79475d9aba2b8ftSmjIbQ9Q46D7hvK79BrCA,26.482040405273438
6238871f9a7947702c844292_cb1y42eQMC9VGQ8yTj-pw,32.64292526245117
6207a4ba9a7947c71a424bb9wEvxrJscSSO164w_SUSRvQ,27.017414093017578
627bbe199a7947a5ed3f503d7jN-GiyHTx-_sUHBtEcfcw,41.492393493652344
6254982e9a7947fe6c953b7btHummTxjSc2mG9xiB0ceOg,34.11191177368164
6209d21b9a79474a5c7770d3wwW0gFRyTbiz7f5EPtPC3Q,38.51990509033203
627581879a7947a637a0ecaaJalkVZZyTLy7yQcKgYJJFw,46.17512130737305
620fa2ff9a7947928045dfaa2XRjXJ3MR0qlf6Jx-rIRbg,19.95673370361328
628423c89a79472ce110b842GzE42IglTNaWsC9HFs8ldA,42.280731201171875
61f9cf889a7947b6c51f1212BGqE5tfuTxeanLvshi8hGw,26.950958251953125
628076cc9a79478d8c0562c6AP-_fwUzTRCXqiJ0yoZqDw,41.72690200805664
624540a29a7947ad1f5ea320N9AsqGzxQ1O3PYi8ikPUQw,28.402372360229492
625e8c4d9a79471a5346d6ba1l02gFSaSuG0C922aXnIKg,26.380861282348633
6284340f9a79472fe4191f28xqmgSoJ9TmOfSMKp54PCLg,28.788286209106445
628100679a7947ad0e2d94bc7SNktyhPR9y6TlBnCCd_Qg,28.335968017578125
61f91e2d9a7947764033d0725DIHJcejRAyx4aeEGTL3pQ,47.96120834350586
625d5a4d9a7947b572a9667eMPWNtnYuRw-ttIlmzUYgRA,29.210773468017578
62686d749a79473e6366379eZvf5nz6cR_OgakYHhUF3mA,41.88676452636719
627ba2139a794798154aa365QzgMPcgHSja6e2EDgdrT7g,40.880577087402344
6270fb119a7947ad76f31a99mk49J4pYQJel6lQQ9QNs4g,30.352766036987305
6250235b9a79473d9d21b6c4hxZAWPXmQEWO_kFpye1lvA,32.472015380859375
6259bac39a7947524310eb0ePuAkm9oeRSSgTAshqFddRw,31.816518783569336
6275fec69a7947bfa6102ee8z0cZFq51Sbq4L8L6FQoYqg,49.19123840332031
6284ef709a7947745d8d1adeHrV4sy2UTwWVLHd28fM39g,30.35371971130371
623a3db19a794703d582e864spEy4RGkTF6gVWC4M0J1EQ,31.712993621826172
628ceb4a9a79475e77eb127bfuH1CColSPawtfLDLVEpWg,25.787220001220703
62419cbd9a7947ef374a0c8dHMQxYSC1TPSl4tuRb8xgxQ,33.12767791748047
620d9e359a794743a0777978jenkOF9WQCqPpmN0OybVNA,35.34401321411133
62039ab09a7947ea80f7f063I93GXxs5Q7OQyBY-mOw4ng,39.485843658447266
62805c1e9a7947890c319234XJn3uXj8TLeI51n-HbRvQQ,37.27865982055664
628a9a469a79478d915508e4cl11qM_ISOWzK0NcvWbiWw,40.53636932373047
6267bfb09a7947f780d3f919wktX-kcvTpeKORjLzDgh4A,40.194786071777344
624ddad19a794773ec700c16zXPyf0iDQaKqzwJkvRQz0Q,36.83859634399414
61fcceee9a79474143e04025SMwihepRToGZ-nxVWTu74A,36.26762771606445
620b5e999a79475ad40cbf5cS1WxzkdsTcis55hYW4DUrA,33.02463150024414
61fbd6649a7947783af20df3YLOhvv8ES9CsR4IsSkjcXQ,36.793128967285156
628c1e7d9a79470fd594573aTKybRjZLTXWAW6cu1zVIpg,44.913719177246094
625f31d79a79475954365113tZnihd94R7m0jWwn3An1cQ,32.90668869018555
620663319a79476ea1ba71965mvNnDy0QYOR7Rz1IZUUiA,18.823408126831055
626bded19a7947fa1a94e13dKBd7hn9RSS-AHReGRrpbDw,27.1279296875
628c928c9a7947306a6dcfb3iQQllmuVTrunEg8T37x61A,44.48148727416992
628f4b599a7947a6758c0f56iqYzJBlSQJa3_jAl1dcejg,35.05476760864258
628b5d4d9a7947ca0e1fa14cp379BCvpTYepM6HDRizX4g,30.39443588256836
620d1f279a794724c8c52ccb3KIt1Dc8SVWswHKyY31PFA,27.97460174560547
620edac79a794741fc3a4b2baH_4_HX-TnKgm7ayzleVOg,42.15681838989258
6274e76e9a79476ad7e4eaf1NaFd7kElRi2YkNhHCdzfVA,23.76482391357422
627626ed9a7947ca8c1ae619NpQ8GXQPRw-CSxWHFMr0dg,35.4595947265625
6258fab59a7947fbfc7e2e4bpow_a4L8RneII9TDqGPQjA,46.33989334106445
624f3d9c9a7947f197af60bb7r4hnIZlTZKjbjZQJUNWdg,33.28937530517578
625cd96e9a794780af32cf25cWLcSRG0QLaQ4NomspDd_g,38.28267288208008
626b21179a7947b488f5655cmkrRE5OsS561jxIjnXpVAg,37.729183197021484
624158ad9a7947c9c5b16ea0-zEYsVrPSQuC-bROoTMdnw,29.94925308227539
625d60149a7947b931d0287fyLveVVVRQJuDrFgoA5oGPw,40.44977569580078
624652969a79471e7430d114Arpm81AwRS6VUnjYmrZFEg,38.63971710205078
6272828f9a7947228fe5bce24IASoD94QvOrSK4b08sTIQ,49.02783966064453
6280536f9a794785b124913d4nF01tJbSmGQSYWeUZcljA,41.15081787109375
624d300c9a79472588790919DXQWisNtQw2RpYPXaHhInw,35.38759231567383
626fec049a7947737d1e4f11Nz3Mwkp5SJS_zRSOiBLOqA,29.512575149536133
62770f009a7947fbd767b0bbXK0gvhiESoaXXFpJPQhlBg,46.3326416015625
623aec829a79473e2c47784bomhLLSOJTd6ei1Ba717VJA,36.96300506591797
61fa7ecf9a7947fb4713bab8WFh-uQJGTf2KXiw4rMNdig,43.54178237915039
625e6c729a794709dc5aee55Z23rvWJwRf2wSbmsOkw8lg,30.376401901245117
627ea4339a794729b5a31304-125RjYCT0uaS_TS2dBPlQ,34.081260681152344
6200a7ba9a79475adf733ab5Mf1osF-ySqiVYqfn8qDlWQ,40.01059341430664
626dfbf59a794701b8b0f681wqqkd8XTROudLQVqescTbw,29.99895477294922
629106999a794753bc8ac611EBIAeX2rSJq8TflvJelPyA,38.62556838989258
6255647d9a7947401575d326jiXkQdasR5O9JTM5Pzd2mA,27.528453826904297
6273afb79a79478144d5f9e4FSUQE-KsTyafzjSu0URD0w,19.25382423400879
628ea7f99a794777551e576fQizdk4u9QSCzR2BDx9rABw,31.681718826293945
62010beb9a794701e8b1f699HbsxVDacQ1GGfgn2QVzG5w,42.81592559814453
