document_id,depth_predict
61ff02d69a7947f5f9b72709cjnL4V-aT26UI7UwXLvprA,1.1476956605911255
62453b479a7947ab176efdbbGuvZJAXKREinJX6EgY4QQg,1.1400041580200195
6257ef009a79479f871e14b5rDrQJ01kQVme-mlTXcBi7A,1.0572549104690552
62011dde9a79470a7b59492dwTE1up1VQpyuiIiGgPpTEg,1.179117202758789
61fbf0de9a794702a16d2b4eYhZV7apVTEebb5F6J7g0hQ,1.1485850811004639
626141aa9a79478baac36310axq32Pf4Qei85bGxXF6tIQ,1.0505486726760864
624196f79a7947ec89cfe944YTrr_aOFQwWqUGsFBoPnEA,1.1257215738296509
61ffbd979a7947211d5e843cQGP4RW9HQySMPQX_c84uAg,1.1734075546264648
6200aef59a79475cde3d45b1xUA5jM7dRY2btWp8NlJjBQ,1.1568894386291504
626f94179a794760fb21ef48goh2kxxhT7iOdt4dPr7TTQ,1.0483520030975342
6241fe869a7947196eebe230I7CQmuMcRNWZWaeEJ-iaQA,1.1413378715515137
625bc1879a7947412d129393NeGwJW5eToS8p1o8-K-Z3w,1.0646287202835083
620638619a79475745883785QX3ri5AGRwSO2QWZRYCWqg,1.163740634918213
625eed169a7947458e7ccadeGPFu-iP8S321gFGlbKvF5A,1.0680358409881592
620e17d19a794770b70ca6baaRK06pENQ7yooMS56pK40Q,1.1372438669204712
6275d53e9a7947b64e3801950WIzoSRKTI-ucRb74z9o3w,1.0568917989730835
62625ad09a7947e79437924dHwq5hSQzQy-2-638VDyLvw,1.0571727752685547
620e76929a794722c54610f42XAS0ioMREyveEsT3UrIUw,1.159732699394226
629144df9a7947662efa1119b0vVxmKKQ8CdsHUWdWz8oA,1.06023108959198
6240c7529a7947a50b4beebct2c5U-9STW6C76ZIoRQxhQ,1.1409209966659546
6260acd29a7947502d49b706rbM24mg5SJCTPn5RyaTg0g,1.064927101135254
629260379a79471c5350326dztM7xnnrTfK3DADAm_4Efw,1.0551023483276367
6269f47f9a794740b2dbe06f6py29F8SQeS1EtSRcYQmSw,1.0506325960159302
620118a09a79470829d83b70GXVZPmpfReeD8eF2qnVTVw,1.1806185245513916
620bc3409a7947965dcf1414sBki_0BPT8aG3_GqzSzIqw,1.1606717109680176
62737f069a79476b56cde307Dr3M_FLLSNCsxZEG8aUC-w,1.0607316493988037
62013ed19a79471a8cf48384AKepbabfQ3-AdoarK3nC8Q,1.15044105052948
626b5e209a7947c07430127cXRwOwFGxT1m9VDCql2DrzA,1.0608510971069336
61f8c7f99a794748261d721bLf9vuj54Q1OELY36gRVg9Q,1.1507782936096191
627ce44b9a79470443716b26filN1zt2RJKwI9qSWxQJdw,1.063449740409851
626b4bfd9a7947bf5dc0cccbY0EZjr_ZQteGPJATt8fIeA,1.0507596731185913
6291e0279a794784d0e55acaVTq-rLa3QZigBSFbnNFnRQ,1.0743999481201172
624471ea9a794775bca0df1eSBSBT-W3QpGWQ1N_gaPDFw,1.1481354236602783
6253df9f9a7947a90eec4174wRh41WweQqGtgG9TMJFqjg,1.0598151683807373
620bf2989a7947a8ca5973fdsWRxiJ-5SaiVuJKfRm5hBw,1.1469911336898804
6250834e9a794766c1cf674d8Z9lceuMRdGJn2X2ToSucQ,1.053198218345642
620776949a7947bec14e9350_gDRAA-MQnm6hUu1ZXZoLQ,1.1988513469696045
6267c3849a7947f9a76a8326ZHr1365cRwesE1BO1cTSTw,1.0576461553573608
628b6bb49a7947d11b795b6eYnykxb96T9aSgKbEHNujgQ,1.0553483963012695
620bba399a794790a44eb566Mg9gseHFRoSB9CJfoOsXvQ,1.1405377388000488
626a79cb9a794771ae19c57bXtQdZsMCSH6Z_Wa71L6zGg,1.0540560483932495
6239732a9a7947b19a5ef895mB5HO6btRoKY8lCAgUinLg,1.1516804695129395
62485d149a79473eabd27d782w5kAmq_RAizTs_8SAmPBQ,1.1388746500015259
6284cdc09a794764853230c6qqBl_VdlSCeH9aMUpCtbMQ,1.052066445350647
624fbbd39a79470c8a5ebe6b85o_o-7ER_2pYp2aQOhY1Q,1.1461297273635864
620e4d689a794708e7339623zDcqpUpyQj2YcgPMLE8dRA,1.1708747148513794
624380cb9a79471d24aee516gaD0xwB6Q1OO6z9j2HHKXQ,1.2156871557235718
627c2c669a7947c683c9fd9d_ZdPAOQgR9K89PsreuEMCA,1.055059790611267
6286b4879a7947118970042e3AjpiyoAQZKmXnOO_YQjxw,1.0596815347671509
627fdc219a79476ea0d8b20cZgRePe69Ql-A2U9y7ir0Rw,1.0532301664352417
62837d849a7947756f42d833NAR6xjdlSUa9Hq9kXfOmcA,1.0508419275283813
6200bd0d9a794761c17fb3438yfhtCtGSYKv3Kg-xuAf1A,1.151973009109497
6200d5339a79476c63afde6bHcV2r3OnQAO1NA8EhD8m4Q,1.1364476680755615
624541149a7947ad1f5ea323imCcFPabQaCPM83FylFKQA,1.155503511428833
62727d3d9a79471fd0ec25ce63dH9Yk4SPeCoHxeaMIMFA,1.0548545122146606
6238c43c9a794787e7dfa4c3VutA0piMSeWWi_uvq921UA,1.1426411867141724
61fabb499a7947194b7ac2dbXIDTflVsRiW8S7lilkXgRA,1.1487196683883667
627a51b19a794735766613caqCvfQcJeRXuKqzkVgO2NAw,1.059939980506897
623e5c6b9a7947199c5e8030DvXQdLbyQt6kde7uFf6xXA,1.1206200122833252
6293c7a19a79476e99870dd7VCw7wJgfTKyFEL4JwVcXSQ,1.062123417854309
626a60da9a7947669c7eced7ZpPN__CUQpy1RXQaRN51Kw,1.0597673654556274
628f53d69a7947ab65a83523GMCchTE_SSKRZR_4ASB9lQ,1.0587575435638428
624a841b9a7947bdf10306cbW9ylHdJRQSuXKHxSNI-dRw,1.1645398139953613
6239f5459a7947f0c02df94eOsb5ubxuScKWNP-6lZrT1w,1.1641470193862915
628756239a79474336b276102aH8kKAYRDSlmB_ovMniNg,1.0563926696777344
624fe3bd9a79471df3f74539AwvC5h96QWSRkF-YFZJUDA,1.1339343786239624
6267dd0f9a79470532e74ca8IdqKyFCMROe0S_IxKIEhwQ,1.0614221096038818
6264b8469a79470782ddb54aZO8LllkVTmyqQNRaCmWCjg,1.0486501455307007
624d67e39a79473f80106561xOPMj51UQuuc8fQHatNcXA,1.170013666152954
61ff88119a794712318c4e6dNeNwsIOjSCmcLIPlKJS4DQ,1.1094787120819092
626ab6d39a79479194e49763uy0ZMKUgRMC9NxvMYuYLFA,1.0500469207763672
624093a39a79479b33f6cdd6RBXIuU2nQqmAxPsF-_K0Rg,1.146815538406372
626a51d99a79475e1c8e30e1k9Or9Ug4TD2DrqerLAds_Q,1.055910348892212
624c053e9a794748be8f12d5oCy1OhzSTry308cvU0NyrQ,1.135942816734314
62746a9e9a7947407f6bbba2u92h9ROoSR-Sl40cqCpWyQ,1.0519055128097534
62023fd99a7947694188e29eVcDjrQJGTlG98hDLOdhN1w,1.1637165546417236
623cbeb79a7947145b406c43AE8xM3XOQty1LF-rpCnLQw,1.1895726919174194
62589ecc9a7947e7931eb38a57imTekmQYy5Ejp7rssfBw,1.054053783416748
61fd8eff9a79479aef9850d0RmV_SGh9SJWL5pZCRPfX-A,1.1245356798171997
624307ce9a7947764747789aYswtgNHoSvisUm8oAvzNOA,1.1440279483795166
62418a159a7947e5f30dc14fd_9Wf9JoQPGkY2vWArOA2w,1.136114239692688
6274cf7b9a79475f55257773GM5w2-LRSgaiVjJ7mqCaoQ,1.061923623085022
620531b19a7947861d59cf1daXbQ4O1ARDKsWA7dCwbpnA,1.136549711227417
625d583b9a7947b441359a44Hr32kIeuREWN82dSnHUPNw,1.0593894720077515
62846f499a79473c076bbc8166nEEqv8SQykz_QNFjd0oQ,1.064821720123291
62586d749a7947d9bfe69588z_KVXohfS6eULr7r16CZyQ,1.0529452562332153
626818409a794724e5854feb7iTFIs7mTFWUqmxgwo83mw,1.0477865934371948
625457159a7947ec7b104b2ctHummTxjSc2mG9xiB0ceOg,1.0513845682144165
620517899a79477a47a15952XU0sHG5LRs2C7u2zt_HR_A,1.1572176218032837
623aee679a79473f14281240Dd2iw8x3QwyFsxwT7qsyTQ,1.2147384881973267
6249b1369a79478d3be453b8MK6v4ntiQ-2Duhg-TYNMLA,1.1543859243392944
6200733b9a79474d3780c580xvjgTGNhSfKiB-8uTlWDEw,1.1329797506332397
620bacbd9a7947891dd22e71Ydp6TvlAR32z4yAHRAGtWQ,1.229188323020935
628b0a109a79479f637e97d1XhGUoJqLTqqg9kMjZBw17g,1.0601210594177246
6200a92a9a794758adda712dTJsNiBWrRvanw2aGM8VaRw,1.1382168531417847
623976d09a7947b3096e909fuNqZ--CkRQGJYZk5LvgVGg,1.1811153888702393
61fce6eb9a79474c7407524eWk03CaocTCq8Z5Q4rihWvQ,1.1356109380722046
626f23669a794745757235fbYccebi0ATkyBqrQgX1eTCQ,1.0488908290863037
6204f48b9a7947641c164380iZtngV_FS-6fNa7VAdJ6_w,1.114627718925476
62080d1d9a7947e610df78f5WhnSt6c6Rte6OxMzObqRdg,1.1663516759872437
624014cd9a79477b94987e19mSP-eWSgSHSkOm5eKRDXtw,1.1437708139419556
624e35ce9a79478615f7ec81srh8P_FMQo2LkqrT9f2bpw,1.1420146226882935
6291e05d9a794785ac30f209v9jxuEn5SFKS-OEKgTvWtw,1.049712896347046
61f8bbea9a79474667d77d00SN4AwPo8RdW7k250-e_iBw,1.1559990644454956
6245a7179a7947dfb535a13b81VndbXwTjGn9swT-w1DCw,1.157551646232605
623cc3239a794715f2aa122cO10Opy4GRvuXZOSfJM4K6g,1.129652500152588
626e51bf9a79471805bd0914j1Uo5BCEQBmP_cPLIUgJBA,1.045979619026184
6271cf499a7947d7acd6da277D5ThRldTRe78S5oKCNBTg,1.0579476356506348
62681d5c9a79472689e4d0812iyyDyDRRQyyOCVESSwHcg,1.0587352514266968
62604a929a79473b361096e24qd89QB7Q9mDnaq9ax-ykw,1.0645716190338135
6267da2a9a794703415b593dVcozxMK9T5mnBeEfn7MmwA,1.0513430833816528
620107889a7947856082be67SseSYzejRl6EFpPog9ulPg,1.138564944267273
6287b3729a79476e9d97fee9TVClUiVeT8C5mr5Qy7eQqw,1.0605297088623047
625b785a9a79473318ee6f6dO_moYc5BTvqKay4Rn56idA,1.0600675344467163
620ab9b69a79472e044e4c04nRsWghFCStSi0aZCI-ZQ7w,1.1232867240905762
623734399a794702059fc406rUWewyipT5-pb5ajuKYP4Q,1.1650062799453735
625672259a7947133a6f0d9fSgq49vmhRN-uvOwR0phKSg,1.057456612586975
6245d5939a7947f93839ad54x0H6gVTaRtCPakmvjPTmqw,1.1486862897872925
620b5c679a794758f8a36a433fS2nBZKSVOA43d1_cw1NQ,1.1415634155273438
623846bd9a79474f7b575df63ePEzd9HSpuXApt8zpwPtA,1.1584322452545166
6274c4469a79475aefcd492eekSHQsOhSKabQkgLb7o_Dw,1.0546162128448486
62804c3f9a794786f7ed6afaa7SCkYDeSb6SSXTMv9zuuQ,1.0555102825164795
61fa178a9a7947c87ecdc16c1n20B78STmuBY5PpQhc1cw,1.114561676979065
6268d1d69a79475402c8f090VU3aafuiTlay_my1HmwsQw,1.0537407398223877
620e03e29a794765bd334e00FGqe-dYjTWetPRQ4XzryiQ,1.143262267112732
627cc9579a7947f67ac2e993WRhbmRh5QYK_zbtk7GNCDw,1.06659734249115
624daccb9a794761a18a7395QCY8NKWHTqysv2jYGw6hGA,1.1658849716186523
6241a18b9a7947f136f9a0bbQuQ0xPZjQBG6biKYql-emw,1.1481146812438965
620a53d79a79470355a92373gVwYKRtDQFWWSwpSBGVX5w,1.1499900817871094
61fbe2249a7947818e296b6abMdzClMARAmXrp6bUIzXgw,1.1439465284347534
625c354c9a79475d59f8e489If1zpVtgShyz0l-M8yIJiQ,1.0513432025909424
624a08b39a7947a1b8169ae9QYJ-QPuKR6OzNYaEhrZ5Ug,1.1736019849777222
61fd45289a794783301d83d8CseC9JgsQY-hVXyGny4gZA,1.1873500347137451
62786ce39a79474cc3160debxMqxRWQ_Rj2Rk9vQ5ykG0Q,1.0636729001998901
624713ca9a79477172e62c3empzNOtiFS_CfK3EYquL18A,1.1402699947357178
6287c5f59a7947761489c844bbZUnla2SRGjwa-g1RvLZQ,1.0556291341781616
61f90fbf9a79476ebe45654fvfPXan75RKS7EN1mfjUq0A,1.144022822380066
61fb6c7d9a79474418fca8eb6vxm7kc9Q7-mbeHSgzBWwQ,1.191054105758667
6269186b9a794775507ac6d5Uhlcit9-RF2fljN3Uq8HQg,1.0651988983154297
620bfc3a9a7947ac99ea1c2fBpKGH3jlRUCJ2kHbVpX9Lw,1.153288722038269
62500edb9a7947322bf9855faxa0_yRXQVKS5aZ61jovsw,1.1472339630126953
623d89c79a794750b9ae1ec37HBA4OzWRMaiugzl4fVupQ,1.1498806476593018
626bb9b99a7947e8b3c9782esfXyYVb1RcGoMriPAanliQ,1.041801929473877
623bce8e9a7947080e9ef691pz3ujAbNRCCEplLt1Z2Jhw,1.1579004526138306
627e53c99a794709a6d329882NzrzvTiRk-ZyZAu-AfpUA,1.0537805557250977
628ccbe49a79474ebcf99911TOKGlROlRI2otD1YJtiz-g,1.052372932434082
624854bb9a79473ce2ff6295h1PGpIF7SqqwI9uEtkJRJg,1.1317651271820068
6210657e9a7947cead85843fC7jGCGPLTCqyFph7Utu7ig,1.1496412754058838
626328b99a7947364addd9c8Zu9z2GC9QCeyfuaUmyi5vg,1.0541986227035522
628e40f79a794756024610a2P-u1gPO0RXOiZPKHTf08Pw,1.0634840726852417
623c0b1e9a794718eb926b71psScatKHRBmbuv1iFfBInw,1.1570758819580078
624d3a299a794728b98c7eebczd_WuHOTu2J0c6Z3eLDHg,1.1317540407180786
624554129a7947b68af05838Va2CZswaTWawqqgBJ4jELQ,1.1356369256973267
6262b3ca9a794711d567e22ehqgcBV-uSQCPvsmrQOoTNA,1.0593353509902954
6290ebf19a794749327aac4cLyejEQSgS4m9Yk6ymHXNmg,1.0546516180038452
620bf41c9a7947a95ab3d5a0p5KdgN3PRhiq-wMlOKgWKg,1.263529896736145
6210484b9a7947c7eb6ef7a8Krw2k0tDRki_BOhgx1lR3g,1.1572571992874146
6205ad329a7947221f14adb6X1UX2QPpQzy9kdZpF7-LrA,1.1745169162750244
6264d3f39a79470c6a779c45zpl-TC_jTbeeyrh3G6UL3Q,1.0582040548324585
628840ee9a794707eb40e196DPoBlLg_SWKMXsYe21DZMg,1.0607681274414062
625d5ea79a7947b8104e8765_XdkHneXRgSNi0Y0AdHnxg,1.052316427230835
62486d049a7947428cac5e65mqUzkHE9QLyFKfWw8hJM4A,1.1331291198730469
626a57ed9a794760d216e835E-XqB4xsSXyKRKAYPHEleQ,1.050406575202942
6290586f9a7947046f75a7adz_uR0HLPQoOONYuFm_fMBw,1.054243564605713
6278a2cb9a794754ce790521JdP3a0MeS6K9K3q8zrwlyQ,1.0737000703811646
62042cc79a79472150970fcdih9vC9dNSNCqQmiyLYLx-A,1.1492315530776978
620e16259a79477069b51b14pK-bAqcsSR-qFxqax-W0pA,1.1347384452819824
62758e929a7947ad1a2b95aaYJhH_Wt8RCaf-SudoYydHg,1.0524107217788696
62366acc9a79475cac43e970La4nBiKdRjq-HPcQ4-YKBg,1.1530779600143433
6268e3819a79475b6af5d57foEdhZAwETE-RKWaufzZC6g,1.0642462968826294
629200fb9a7947073d4a2dadf6HlEFKLQTOIIV0s6J0ASw,1.0630292892456055
61fa5a6e9a7947e45ddb2822R-QO_owSTauqfxFKJVTm_A,1.1468796730041504
620caafe9a7947dd3ec9fa33tqsIZhxwQcOP3dpa8vJB5w,1.1589579582214355
620374de9a7947d3057f480fTyoZzbB9Q7OM1wgfc63gow,1.1426939964294434
62544afa9a7947e741c39375RvqVpFyESUqVOjAHYpx4qA,1.0531456470489502
627ccb069a7947f7f48e667cis0KOgC4T7Chr2G7E7itxQ,1.0493441820144653
626ece5d9a79473627a6ad9dnCPIPnfmQzurdmjwptH9Og,1.0580536127090454
6236a0269a794766048156dff0UsY8pGTL6Q22boUeuU6w,0.0
6282511b9a79471436286c39V-Dnqz4FSki7HceBwcwtcg,1.0538285970687866
623d7da49a79474c06e6e834RD6q8lVYSNOzSd7HuSRSLA,1.1518206596374512
61ffe7be9a79472d78851b66KyOh4uGoR4-UuZQi_vIEHQ,1.172025442123413
624ac4eb9a7947de3ea87cc9jQYhBWp3SUOUfu0lUCj-gQ,1.153738260269165
6254288c9a7947d0843cf10am4BBKXmISA61ZqyNgUeENQ,1.0535989999771118
6241c0fd9a79470132035062XFK913tBTQGJeJn_dW3dRw,1.140992283821106
61fbdbb09a79477de8277357i_HI80ouRmuJMfuLSmvt_A,1.1577496528625488
62101c399a7947c1385eb037k_ELW5P_TN2tPPI5xPPKgA,1.1526854038238525
626baca69a7947e0467ccf83ECyF7fI6Sgmbi98ap4kBAA,1.0641392469406128
62730da59a79474c6ba7d701j37v1K4RQ_CI44wjAfEB9Q,1.0674362182617188
6250c1549a79477405f8729dlXtEMoGaRwaZfrXv0Ed3RQ,1.0542868375778198
620477169a79473325a8abf80i6Sb1mnRIiU_Z7d1m1bFQ,1.1497738361358643
6289660e9a79474855c128db8EAGi6dqQdOTVIdayMa5UA,1.050232172012329
6268750f9a7947419e62f94eN4zJ-6qoSnGBo_mX8qK67w,1.0551774501800537
627224579a7947f16c634b22M7if-46qQo61wkWbhvibnQ,1.0630874633789062
626b123b9a7947b3465d2b323qFAxHeqRu6imfFhC4wK6g,1.0409899950027466
62658fc59a79473938a2e9c6DrOyerWJSz2fAqE8WxIMJQ,1.057313084602356
628219cd9a7947f9c16bbaffpWZZcIjEQi6wzoa6gb3Zqg,1.0612894296646118
626d6e2e9a794769faa6bf511BQpsCTWRSqGH-PvnGWptg,1.0512683391571045
625ff80d9a794716de403bfdoyTWY1SCR3Cr3OV-FfVjHA,1.0636062622070312
625849029a7947cd41a39b32RFFJuq-vR9CFFRls2sxSjA,1.0549800395965576
62554a219a7947345ce8ec16qrP2UWX8TDqEu5US-bZyIw,1.0547430515289307
626c168b9a794714bdda0cb90h3JUDHZT9-AOKtOQrXtlQ,1.0598835945129395
62694bda9a79470dc0ac8648OJjAV5vwTvWriSX8QQJeIw,1.0547797679901123
623d5e9d9a79473af6f88aae2hZ1DzWRSyK7HrV0ZD-Uyw,1.1462229490280151
6274a2fb9a79474e408dd192eqtyuPjpR0myglqL5re9Dw,1.0519568920135498
62544cb29a7947e8b2ff3ef34HPKGMNISOezAEdiw_Hc9A,1.0521234273910522
623ab5e89a794720ae23e0c6l_p3aIFRSVq9sxAlRreibw,1.1348787546157837
627d50d09a79473a73f32531XxMaGNELT0qCrMauBLarnA,1.0491780042648315
6278c0d69a79475d9aba2b8ftSmjIbQ9Q46D7hvK79BrCA,1.0538755655288696
6238871f9a7947702c844292_cb1y42eQMC9VGQ8yTj-pw,1.1260687112808228
6207a4ba9a7947c71a424bb9wEvxrJscSSO164w_SUSRvQ,1.1089015007019043
627bbe199a7947a5ed3f503d7jN-GiyHTx-_sUHBtEcfcw,1.0581284761428833
6254982e9a7947fe6c953b7btHummTxjSc2mG9xiB0ceOg,1.0592788457870483
6209d21b9a79474a5c7770d3wwW0gFRyTbiz7f5EPtPC3Q,1.1464430093765259
627581879a7947a637a0ecaaJalkVZZyTLy7yQcKgYJJFw,1.067402720451355
620fa2ff9a7947928045dfaa2XRjXJ3MR0qlf6Jx-rIRbg,1.1479464769363403
628423c89a79472ce110b842GzE42IglTNaWsC9HFs8ldA,1.0588598251342773
61f9cf889a7947b6c51f1212BGqE5tfuTxeanLvshi8hGw,1.1449308395385742
628076cc9a79478d8c0562c6AP-_fwUzTRCXqiJ0yoZqDw,1.0579283237457275
624540a29a7947ad1f5ea320N9AsqGzxQ1O3PYi8ikPUQw,1.1414027214050293
625e8c4d9a79471a5346d6ba1l02gFSaSuG0C922aXnIKg,1.0520813465118408
6284340f9a79472fe4191f28xqmgSoJ9TmOfSMKp54PCLg,1.056914210319519
628100679a7947ad0e2d94bc7SNktyhPR9y6TlBnCCd_Qg,1.0503442287445068
61f91e2d9a7947764033d0725DIHJcejRAyx4aeEGTL3pQ,1.1743313074111938
625d5a4d9a7947b572a9667eMPWNtnYuRw-ttIlmzUYgRA,1.055863380432129
62686d749a79473e6366379eZvf5nz6cR_OgakYHhUF3mA,1.0567350387573242
627ba2139a794798154aa365QzgMPcgHSja6e2EDgdrT7g,1.0709426403045654
6270fb119a7947ad76f31a99mk49J4pYQJel6lQQ9QNs4g,1.0558855533599854
6250235b9a79473d9d21b6c4hxZAWPXmQEWO_kFpye1lvA,1.1349111795425415
6259bac39a7947524310eb0ePuAkm9oeRSSgTAshqFddRw,1.0513325929641724
6275fec69a7947bfa6102ee8z0cZFq51Sbq4L8L6FQoYqg,1.0606969594955444
6284ef709a7947745d8d1adeHrV4sy2UTwWVLHd28fM39g,1.0522735118865967
623a3db19a794703d582e864spEy4RGkTF6gVWC4M0J1EQ,1.1227957010269165
628ceb4a9a79475e77eb127bfuH1CColSPawtfLDLVEpWg,1.0511014461517334
62419cbd9a7947ef374a0c8dHMQxYSC1TPSl4tuRb8xgxQ,1.1304173469543457
620d9e359a794743a0777978jenkOF9WQCqPpmN0OybVNA,1.1495765447616577
62039ab09a7947ea80f7f063I93GXxs5Q7OQyBY-mOw4ng,1.170446515083313
62805c1e9a7947890c319234XJn3uXj8TLeI51n-HbRvQQ,1.0582929849624634
628a9a469a79478d915508e4cl11qM_ISOWzK0NcvWbiWw,1.055980920791626
6267bfb09a7947f780d3f919wktX-kcvTpeKORjLzDgh4A,1.0557551383972168
624ddad19a794773ec700c16zXPyf0iDQaKqzwJkvRQz0Q,1.135482907295227
61fcceee9a79474143e04025SMwihepRToGZ-nxVWTu74A,1.1461877822875977
620b5e999a79475ad40cbf5cS1WxzkdsTcis55hYW4DUrA,1.1946361064910889
61fbd6649a7947783af20df3YLOhvv8ES9CsR4IsSkjcXQ,1.1446706056594849
628c1e7d9a79470fd594573aTKybRjZLTXWAW6cu1zVIpg,1.0523109436035156
625f31d79a79475954365113tZnihd94R7m0jWwn3An1cQ,1.0505855083465576
620663319a79476ea1ba71965mvNnDy0QYOR7Rz1IZUUiA,1.168839693069458
626bded19a7947fa1a94e13dKBd7hn9RSS-AHReGRrpbDw,1.0568681955337524
628c928c9a7947306a6dcfb3iQQllmuVTrunEg8T37x61A,1.0695534944534302
628f4b599a7947a6758c0f56iqYzJBlSQJa3_jAl1dcejg,1.0550397634506226
628b5d4d9a7947ca0e1fa14cp379BCvpTYepM6HDRizX4g,1.0590327978134155
620d1f279a794724c8c52ccb3KIt1Dc8SVWswHKyY31PFA,1.1326265335083008
620edac79a794741fc3a4b2baH_4_HX-TnKgm7ayzleVOg,1.182817816734314
6274e76e9a79476ad7e4eaf1NaFd7kElRi2YkNhHCdzfVA,1.058694839477539
627626ed9a7947ca8c1ae619NpQ8GXQPRw-CSxWHFMr0dg,1.0682802200317383
6258fab59a7947fbfc7e2e4bpow_a4L8RneII9TDqGPQjA,1.0568954944610596
624f3d9c9a7947f197af60bb7r4hnIZlTZKjbjZQJUNWdg,1.1271936893463135
625cd96e9a794780af32cf25cWLcSRG0QLaQ4NomspDd_g,1.0538668632507324
626b21179a7947b488f5655cmkrRE5OsS561jxIjnXpVAg,1.0588419437408447
624158ad9a7947c9c5b16ea0-zEYsVrPSQuC-bROoTMdnw,1.1436907052993774
625d60149a7947b931d0287fyLveVVVRQJuDrFgoA5oGPw,1.0582948923110962
624652969a79471e7430d114Arpm81AwRS6VUnjYmrZFEg,1.1361383199691772
6272828f9a7947228fe5bce24IASoD94QvOrSK4b08sTIQ,1.0705208778381348
6280536f9a794785b124913d4nF01tJbSmGQSYWeUZcljA,1.060124158859253
624d300c9a79472588790919DXQWisNtQw2RpYPXaHhInw,1.1448193788528442
626fec049a7947737d1e4f11Nz3Mwkp5SJS_zRSOiBLOqA,1.0591281652450562
62770f009a7947fbd767b0bbXK0gvhiESoaXXFpJPQhlBg,1.0732508897781372
623aec829a79473e2c47784bomhLLSOJTd6ei1Ba717VJA,1.1230229139328003
61fa7ecf9a7947fb4713bab8WFh-uQJGTf2KXiw4rMNdig,1.14373779296875
625e6c729a794709dc5aee55Z23rvWJwRf2wSbmsOkw8lg,1.0503841638565063
627ea4339a794729b5a31304-125RjYCT0uaS_TS2dBPlQ,1.0575015544891357
6200a7ba9a79475adf733ab5Mf1osF-ySqiVYqfn8qDlWQ,1.1616967916488647
626dfbf59a794701b8b0f681wqqkd8XTROudLQVqescTbw,1.052982211112976
